ds;region;production
2021-02-08;GLD;20290.5
2021-02-08;AMS;58189.54
2021-02-08;RBNH;0.0
2021-02-08;GLD;24837.21
2021-02-08;AMS;11536.8
2021-02-08;GLD;22593.43
2021-02-08;NHN;1114.8
2021-02-08;GLD;18712.35
2021-02-08;GLD;24837.21
2021-02-08;AMS;12369.37
2021-02-08;GLD;12589.6
2021-02-08;GLD;23637.24
2021-02-08;NHN;18370.29
2021-02-08;GLD;57293.09
2021-02-08;GLD;21816.23
2021-02-08;GLD;8039.38
2021-02-08;GLD;5574.0
2021-02-08;NHN;109536.55
2021-02-08;NHN;2642.08
2021-02-08;GLD;20930.11
2021-02-09;GLD;28968.86
2021-02-09;GLD;99521.98
2021-02-09;GLD;8288.89
2021-02-09;RBNH;11109.6
2021-02-09;RBNH;14436.0
2021-02-09;RBNH;0.0
2021-02-09;AMS;8288.89
2021-02-09;GLD;2442.25
2021-02-09;GLD;6116.7
2021-02-09;GLD;246448.58
2021-02-09;GLD;24837.21
2021-02-09;GLD;5745.88
2021-02-09;RBNH;14571.87
2021-02-09;AMS;13445.17
2021-02-09;GLD;1851.6
2021-02-09;AMS;8288.89
2021-02-09;GLD;12233.4
2021-02-09;GLD;165558.68
2021-02-09;NHN;14272.3
2021-02-09;AMS;138.61
2021-02-09;NHN;24837.21
2021-02-09;FNOP;7724.79
2021-02-09;GLD;4709.52
2021-02-09;AMS;191281.8
2021-02-09;AMS;68802.65
2021-02-09;AMS;33234.07
2021-02-09;AMS;11796.74
2021-02-09;GLD;48790.72
2021-02-09;AMS;16910.42
2021-02-09;RBNH;8163.37
2021-02-09;GLD;24874.58
2021-02-09;GLD;1038.82
2021-02-09;GLD;5415.48
2021-02-09;FNOP;39962.44
2021-02-09;GLD;79829.24
2021-02-09;GLD;0.0
2021-02-09;FNOP;462.9
2021-02-09;GLD;7792.53
2021-02-09;GLD;7311.6
2021-02-09;GLD;101741.11
2021-02-09;GLD;61876.12
2021-02-09;GLD;21048.0
2021-02-09;GLD;0.0
2021-02-09;GLD;72077.2
2021-02-09;AMS;8288.89
2021-02-09;RBNH;5143.0
2021-02-09;RBNH;3925.48
2021-02-09;RBNH;0.0
2021-02-09;RBNH;8163.37
2021-02-09;GLD;24949.8
2021-02-09;GLD;20791.5
2021-02-09;GLD;7724.79
2021-02-09;GLD;64730.87
2021-02-09;GLD;11825.62
2021-02-09;GLD;58801.16
2021-02-09;RBNH;1214.4
2021-02-09;GLD;11140.48
2021-02-09;GLD;34098.06
2021-02-09;GLD;9009.65
2021-02-09;RBNH;872.37
2021-02-09;GLD;8288.89
2021-02-09;AMS;8288.89
2021-02-09;AMS;23425.09
2021-02-09;RBNH;12369.37
2021-02-09;GLD;61876.12
2021-02-10;GLD;23279.1
2021-02-10;GLD;46711.57
2021-02-10;GLD;109285.04
2021-02-10;FNOP;7792.53
2021-02-10;AMS;103101.41
2021-02-10;AMS;81759.89
2021-02-10;AMS;116709.62
2021-02-10;GLD;30787.39
2021-02-10;GLD;26074.32
2021-02-10;GLD;32214.62
2021-02-10;GLD;21728.3
2021-02-10;GLD;8609.94
2021-02-10;GLD;5128.57
2021-02-10;AMS;6637.81
2021-02-10;FNOP;5683.01
2021-02-10;NHN;155364.18
2021-02-10;GLD;30853.88
2021-02-10;AMS;7943.8
2021-02-10;AMS;14415.44
2021-02-10;GLD;4709.52
2021-02-10;GLD;8288.89
2021-02-10;GLD;12839.45
2021-02-10;AMS;81640.32
2021-02-10;NHN;73045.62
2021-02-10;GLD;65448.69
2021-02-10;AMS;26097.92
2021-02-10;GLD;14653.5
2021-02-10;GLD;190.27
2021-02-10;AMS;13887.0
2021-02-10;GLD;13861.0
2021-02-10;AMS;0.0
2021-02-10;AMS;8889.79
2021-02-10;AMS;0.0
2021-02-10;FNOP;4102.98
2021-02-10;GLD;17187.64
2021-02-10;GLD;61876.12
2021-02-10;GLD;8288.89
2021-02-10;GLD;36886.97
2021-02-10;AMS;117606.5
2021-02-10;NHN;8288.89
2021-02-10;NHN;12752.12
2021-02-10;AMS;14554.05
2021-02-10;AMS;22593.43
2021-02-10;AMS;3412.08
2021-02-10;AMS;3223.77
2021-02-10;AMS;35069.08
2021-02-10;AMS;22615.4
2021-02-10;AMS;0.0
2021-02-10;AMS;7207.72
2021-02-10;NHN;51840.14
2021-02-10;AMS;1669.8
2021-02-10;AMS;6718.4
2021-02-10;FNOP;4709.52
2021-02-10;FNOP;2442.25
2021-02-10;AMS;6231.18
2021-02-10;AMS;0.0
2021-02-11;FNOP;28968.86
2021-02-11;GLD;8316.6
2021-02-11;FNOP;4709.52
2021-02-11;AMS;4709.52
2021-02-11;FNOP;976.9
2021-02-11;FNOP;7136.64
2021-02-11;RBNH;30853.88
2021-02-11;FNOP;0.0
2021-02-11;AMS;28471.98
2021-02-11;RBNH;104439.28
2021-02-11;GLD;66671.41
2021-02-11;GLD;102148.89
2021-02-11;GLD;56155.75
2021-02-11;FNOP;16326.74
2021-02-11;RBNH;2926.35
2021-02-11;RBNH;74419.85
2021-02-11;FNOP;21297.28
2021-02-11;FNOP;5013.96
2021-02-11;GLD;8288.89
2021-02-11;AMS;1465.35
2021-02-11;FNOP;7136.64
2021-02-11;GLD;138.61
2021-02-11;FNOP;0.0
2021-02-11;FNOP;10194.5
2021-02-11;GLD;24395.36
2021-02-11;FNOP;56155.75
2021-02-11;FNOP;20518.68
2021-02-11;FNOP;26335.9
2021-02-11;FNOP;24949.8
2021-02-11;FNOP;7724.79
2021-02-11;GLD;8288.89
2021-02-11;NHN;4709.52
2021-02-11;NHN;13625.5
2021-02-11;FNOP;17603.47
2021-02-11;NHN;24837.21
2021-02-11;FNOP;7943.8
2021-02-11;NHN;9378.94
2021-02-11;FNOP;56155.75
2021-02-11;FNOP;38921.64
2021-02-11;FNOP;0.0
2021-02-11;GLD;8288.89
2021-02-11;AMS;9582.83
2021-02-11;GLD;4152.59
2021-02-11;FNOP;2079.15
2021-02-11;GLD;7733.79
2021-02-11;GLD;56155.75
2021-02-11;FNOP;8971.16
2021-02-12;RBNH;0.0
2021-02-12;GLD;8455.21
2021-02-12;RBNH;4709.52
2021-02-12;RBNH;26301.81
2021-02-12;RBNH;117606.5
2021-02-12;RBNH;10888.31
2021-02-12;GLD;13861.0
2021-02-12;GLD;7724.79
2021-02-12;RBNH;62790.33
2021-02-12;NHN;28544.6
2021-02-12;RBNH;5749.38
2021-02-12;RBNH;0.0
2021-02-12;RBNH;15929.18
2021-02-12;RBNH;5799.01
2021-02-12;GLD;7143.63
2021-02-12;NHN;24837.21
2021-02-12;RBNH;87153.11
2021-02-12;RBNH;14929.17
2021-02-12;RBNH;554.44
2021-02-12;RBNH;6677.47
2021-02-12;RBNH;200097.89
2021-02-12;RBNH;5647.38
2021-02-12;FNOP;5143.0
2021-02-12;RBNH;9311.64
2021-02-12;RBNH;0.0
2021-02-12;GLD;10811.58
2021-02-15;GLD;1258.96
2021-02-15;GLD;9220.92
2021-02-15;GLD;9148.26
2021-02-15;GLD;781.52
2021-02-15;GLD;5284.3
2021-02-15;GLD;174529.84
2021-02-15;AMS;108450.39
2021-02-15;GLD;16107.31
2021-02-15;AMS;35160.34
2021-02-15;GLD;5799.01
2021-02-15;GLD;10811.58
2021-02-15;GLD;6677.47
2021-02-15;GLD;24837.21
2021-02-15;GLD;5574.0
2021-02-15;AMS;110128.05
2021-02-15;GLD;1542.6
2021-02-16;RBNH;0.0
2021-02-16;AMS;154450.32
2021-02-16;RBNH;0.0
2021-02-16;RBNH;0.0
2021-02-16;NHN;4989.96
2021-02-16;GLD;857666.5
2021-02-16;GLD;49148.1
2021-02-16;GLD;11085.76
2021-02-16;GLD;125921.28
2021-02-17;AMS;100532.28
2021-02-17;AMS;71522.76
2021-02-17;AMS;8971.16
2021-02-17;AMS;97.69
2021-02-17;AMS;4709.52
2021-02-17;NHN;11140.48
2021-02-17;AMS;28325.59
2021-02-17;NHN;9029.24
2021-02-17;RBNH;61574.78
2021-02-17;RBNH;4709.52
2021-02-17;NHN;1940.54
2021-02-17;RBNH;24837.21
2021-02-17;RBNH;5275.26
2021-02-17;AMS;71797.64
2021-02-18;GLD;58801.16
2021-02-18;RBNH;7792.53
2021-02-18;RBNH;10888.31
2021-02-18;RBNH;8205.96
2021-02-18;FNOP;7724.79
2021-02-18;FNOP;318476.18
2021-02-18;GLD;4574.13
2021-02-18;AMS;1393.5
2021-02-18;AMS;83802.01
2021-02-18;FNOP;123752.24
2021-02-18;RBNH;36870.26
2021-02-18;GLD;8288.89
2021-02-18;FNOP;8163.37
2021-02-18;FNOP;41998.83
2021-02-18;RBNH;17185.11
2021-02-18;FNOP;56155.75
2021-02-18;GLD;266076.45
2021-02-18;FNOP;0.0
2021-02-18;RBNH;21409.92
2021-02-18;FNOP;6524.48
2021-02-18;FNOP;28968.86
2021-02-18;FNOP;0.0
2021-02-18;AMS;0.0
2021-02-18;FNOP;41583.0
2021-02-18;FNOP;7897.77
2021-02-18;GLD;130900.17
2021-02-18;RBNH;0.0
2021-02-18;FNOP;21589.49
2021-02-18;FNOP;8288.89
2021-02-18;GLD;11781.85
2021-02-18;GLD;16910.42
2021-02-18;GLD;9220.92
2021-02-18;RBNH;7733.79
2021-02-18;GLD;61820.06
2021-02-18;FNOP;1386.1
2021-02-19;GLD;10888.31
2021-02-19;GLD;177588.19
2021-02-19;GLD;21286.64
2021-02-19;GLD;8288.89
2021-02-19;GLD;129358.14
2021-02-19;GLD;34837.5
2021-02-19;FNOP;11102.34
2021-02-19;RBNH;7724.79
2021-02-19;GLD;136622.7
2021-02-19;GLD;20145.86
2021-02-19;FNOP;19682.62
2021-02-19;GLD;117602.32
2021-02-19;GLD;7207.72
2021-02-19;RBNH;168888.15
2021-02-19;GLD;22770.45
2021-02-19;NHN;57384.54
2021-02-19;NHN;7724.79
2021-02-19;NHN;16861.35
2021-02-19;GLD;12845.07
2021-02-19;GLD;55859.83
2021-02-19;GLD;9220.92
2021-02-19;RBNH;121518.44
2021-02-19;GLD;56155.75
2021-02-19;RBNH;970.27
2021-02-19;GLD;108026.79
2021-02-19;GLD;7792.53
2021-02-19;RBNH;21297.28
2021-02-19;GLD;235637.0
2021-02-19;GLD;6341.16
2021-02-22;RBNH;2732.4
2021-02-22;RBNH;14775.12
2021-02-22;NHN;7943.8
2021-02-22;NHN;10888.31
2021-02-22;RBNH;11140.48
2021-02-22;RBNH;12369.37
2021-02-22;NHN;8493.79
2021-02-22;RBNH;2462.52
2021-02-22;GLD;8288.89
2021-02-22;RBNH;11140.48
2021-02-22;NHN;7733.79
2021-02-22;GLD;170248.15
2021-02-22;RBNH;5415.48
2021-02-22;NHN;8288.89
2021-02-22;GLD;2494.98
2021-02-22;GLD;2264.7
2021-02-22;GLD;9220.92
2021-02-22;GLD;61876.12
2021-02-22;NHN;34661.3
2021-02-22;RBNH;5415.48
2021-02-22;NHN;60167.52
2021-02-22;NHN;29810.76
2021-02-22;NHN;58801.16
2021-02-22;NHN;0.0
2021-02-22;NHN;33185.04
2021-02-22;NHN;58801.16
2021-02-22;GLD;4709.52
2021-02-22;NHN;32053.68
2021-02-22;NHN;5449.14
2021-02-22;RBNH;11010.06
2021-02-22;NHN;20559.98
2021-02-22;RBNH;61876.12
2021-02-22;NHN;600.0
2021-02-22;NHN;20791.5
2021-02-22;AMS;4077.8
2021-02-22;AMS;49899.6
2021-02-22;AMS;93789.4
2021-02-22;AMS;61983.24
2021-02-22;GLD;693.05
2021-02-22;GLD;16607.3
2021-02-22;NHN;2051.49
2021-02-22;GLD;26074.32
2021-02-22;AMS;61983.24
2021-02-22;RBNH;577.44
2021-02-22;RBNH;54335.12
2021-02-22;GLD;42819.84
2021-02-22;AMS;83166.0
2021-02-22;GLD;73773.94
2021-02-22;GLD;352118.03
2021-02-22;GLD;48.12
2021-02-22;GLD;12059.07
2021-02-22;NHN;6098.84
2021-02-23;GLD;2246.87
2021-02-23;GLD;5799.01
2021-02-23;GLD;5128.57
2021-02-23;RBNH;4258.8
2021-02-23;FNOP;28968.86
2021-02-23;GLD;10888.31
2021-02-23;AMS;12233.4
2021-02-23;GLD;24256.75
2021-02-23;FNOP;22177.6
2021-02-23;RBNH;8536.6
2021-02-23;GLD;2446.68
2021-02-23;GLD;56155.75
2021-02-23;GLD;1064.7
2021-02-23;AMS;41583.0
2021-02-23;GLD;8288.89
2021-02-23;RBNH;0.0
2021-02-23;GLD;5551.17
2021-02-23;GLD;6677.47
2021-02-23;GLD;31195.17
2021-02-23;GLD;8288.89
2021-02-23;GLD;5920.2
2021-02-23;GLD;18886.32
2021-02-23;AMS;5799.01
2021-02-23;AMS;0.0
2021-02-23;GLD;7733.79
2021-02-23;RBNH;74593.38
2021-02-23;AMS;1851.6
2021-02-23;AMS;0.0
2021-02-23;GLD;8288.89
2021-02-23;GLD;4885.7
2021-02-23;AMS;0.0
2021-02-23;GLD;6271.69
2021-02-23;GLD;7943.8
2021-02-23;GLD;29246.71
2021-02-23;GLD;58801.16
2021-02-23;GLD;20375.67
2021-02-23;GLD;69305.0
2021-02-23;GLD;8288.89
2021-02-23;GLD;56137.05
2021-02-23;GLD;12369.37
2021-02-24;AMS;28571.42
2021-02-24;GLD;10118.53
2021-02-24;GLD;5708.92
2021-02-24;GLD;8039.38
2021-02-24;GLD;56155.75
2021-02-24;GLD;14052.63
2021-02-24;AMS;24466.8
2021-02-24;GLD;10888.31
2021-02-24;NHN;58801.16
2021-02-24;AMS;0.0
2021-02-24;NHN;370.32
2021-02-24;AMS;0.0
2021-02-24;AMS;30216.98
2021-02-24;GLD;24837.21
2021-02-24;AMS;25283.84
2021-02-24;AMS;85383.76
2021-02-24;AMS;28330.1
2021-02-24;AMS;162595.56
2021-02-24;AMS;0.0
2021-02-24;GLD;7724.79
2021-02-24;NHN;28968.86
2021-02-24;GLD;6320.59
2021-02-24;NHN;30355.59
2021-02-24;AMS;28471.98
2021-02-24;NHN;55865.86
2021-02-24;NHN;1563.04
2021-02-24;NHN;13048.96
2021-02-24;NHN;14138.22
2021-02-24;AMS;30355.59
2021-02-24;NHN;8288.89
2021-02-25;GLD;58801.16
2021-02-25;AMS;22038.99
2021-02-25;AMS;58801.16
2021-02-25;FNOP;7724.79
2021-02-25;NHN;452.94
2021-02-25;RBNH;49760.99
2021-02-25;NHN;63760.6
2021-02-25;NHN;8288.89
2021-02-25;GLD;13861.0
2021-02-25;GLD;56155.75
2021-02-25;RBNH;19538.0
2021-02-25;NHN;18569.66
2021-02-25;NHN;35337.82
2021-02-25;RBNH;58801.16
2021-02-25;NHN;5713.35
2021-02-25;GLD;4077.8
2021-02-25;RBNH;66671.41
2021-02-25;NHN;452.94
2021-02-25;RBNH;32622.4
2021-02-25;RBNH;3412.08
2021-02-25;GLD;29767.94
2021-02-25;NHN;5143.0
2021-02-25;GLD;13306.56
2021-02-25;AMS;342244.13
2021-02-25;AMS;196546.18
2021-02-25;RBNH;6728.37
2021-02-25;GLD;97.69
2021-02-25;GLD;8288.89
2021-02-25;FNOP;16078.76
2021-02-25;GLD;32989.18
2021-02-25;NHN;38366.64
2021-02-25;NHN;19675.2
2021-02-25;GLD;378405.3
2021-02-25;FNOP;195.38
2021-02-25;GLD;19573.44
2021-02-25;RBNH;35484.16
2021-02-25;GLD;61876.12
2021-02-25;GLD;245891.34
2021-02-25;RBNH;56155.75
2021-02-25;RBNH;139460.76
2021-02-25;RBNH;92314.26
2021-02-25;FNOP;4709.52
2021-02-25;GLD;23702.31
2021-02-25;GLD;8593.82
2021-02-25;GLD;8288.89
2021-02-25;GLD;55390.23
2021-02-25;GLD;0.0
2021-02-25;GLD;0.0
2021-02-25;RBNH;4709.52
2021-02-25;GLD;31079.72
2021-02-25;RBNH;24837.21
2021-02-25;RBNH;1386.1
2021-02-25;GLD;8288.89
2021-02-25;GLD;7136.64
2021-02-25;NHN;5143.0
2021-02-25;GLD;9911.64
2021-02-26;NHN;7136.15
2021-02-26;AMS;412135.03
2021-02-26;AMS;0.0
2021-02-26;RBNH;27730.65
2021-02-26;RBNH;9841.31
2021-02-26;RBNH;10672.97
2021-02-26;GLD;36735.19
2021-02-26;GLD;24466.8
2021-02-26;GLD;6930.5
2021-02-26;GLD;24837.21
2021-02-26;GLD;0.0
2021-02-26;NHN;452.94
2021-02-26;NHN;17682.78
2021-02-26;GLD;6514.67
2021-02-26;RBNH;58801.16
2021-02-26;GLD;8288.89
2021-02-26;GLD;58801.16
2021-02-26;GLD;8288.89
2021-02-26;NHN;7733.79
2021-02-26;GLD;851.76
2021-02-26;GLD;65855.83
2021-02-26;RBNH;1167.17
2021-02-26;RBNH;208065.24
2021-02-26;NHN;0.0
2021-02-26;RBNH;35476.86
2021-02-26;GLD;15247.1
2021-02-26;RBNH;1888.44
2021-02-26;RBNH;0.0
2021-02-26;GLD;7724.79
2021-02-26;NHN;5143.0
2021-02-26;GLD;36072.0
2021-02-26;GLD;50592.65
2021-02-26;GLD;1979.6
2021-02-26;GLD;22870.65
2021-02-26;GLD;4588.16
2021-02-26;GLD;207542.61
2021-02-26;GLD;8288.89
2021-02-26;GLD;12437.29
2021-02-26;GLD;12752.12
2021-02-26;NHN;4396.05
2021-02-26;FNOP;19128.18
2021-02-26;GLD;0.0
2021-02-26;GLD;12059.07
2021-02-26;NHN;4709.52
2021-02-26;GLD;6677.47
2021-02-26;GLD;4396.05
2021-02-26;FNOP;1953.8
2021-02-26;RBNH;121986.24
2021-02-26;GLD;61876.12
2021-02-26;GLD;7623.55
2021-02-26;GLD;21409.92
2021-02-26;GLD;20807.97
2021-02-26;GLD;8288.89
2021-02-26;GLD;3742.47
2021-02-26;RBNH;4041.15
2021-02-26;RBNH;5636.25
2021-02-26;GLD;0.0
2021-02-26;GLD;42819.84
2021-02-26;RBNH;21207.33
2021-02-26;GLD;8889.79
2021-02-26;GLD;114880.1
2021-02-26;GLD;19369.55
2021-02-26;GLD;14273.28
2021-02-26;GLD;30853.88
2021-02-26;GLD;23286.48
2021-02-26;GLD;23610.24
2021-02-26;GLD;8888.85
2021-03-01;AMS;67364.46
2021-03-01;RBNH;2415.68
2021-03-01;GLD;43107.71
2021-03-01;GLD;1962.74
2021-03-01;GLD;7136.64
2021-03-01;GLD;9220.92
2021-03-01;AMS;8288.89
2021-03-01;GLD;29523.93
2021-03-01;GLD;56155.75
2021-03-01;GLD;320090.58
2021-03-01;GLD;7724.79
2021-03-01;GLD;0.0
2021-03-01;GLD;28968.86
2021-03-01;GLD;2356.37
2021-03-01;GLD;16155.82
2021-03-01;GLD;331714.14
2021-03-01;GLD;6729.04
2021-03-01;GLD;3058.35
2021-03-01;RBNH;9220.92
2021-03-01;GLD;0.0
2021-03-01;NHN;6231.18
2021-03-01;GLD;22545.0
2021-03-01;GLD;22031.8
2021-03-01;GLD;43246.32
2021-03-01;RBNH;455.4
2021-03-01;RBNH;12369.37
2021-03-01;GLD;1386.1
2021-03-01;GLD;8288.89
2021-03-01;GLD;24837.21
2021-03-01;GLD;94393.41
2021-03-01;RBNH;3623.52
2021-03-01;GLD;28748.49
2021-03-01;RBNH;9220.92
2021-03-01;AMS;0.0
2021-03-01;GLD;683.83
2021-03-01;NHN;50266.14
2021-03-01;AMS;4709.52
2021-03-01;NHN;5730.24
2021-03-01;GLD;20791.5
2021-03-01;AMS;26476.5
2021-03-01;GLD;64225.35
2021-03-01;GLD;2401.37
2021-03-01;GLD;5143.0
2021-03-01;GLD;58801.16
2021-03-01;AMS;329067.72
2021-03-01;GLD;34375.28
2021-03-01;GLD;7792.53
2021-03-02;NHN;185.16
2021-03-02;RBNH;87153.11
2021-03-02;RBNH;0.0
2021-03-02;RBNH;4591.43
2021-03-02;FNOP;243.39
2021-03-02;GLD;7724.79
2021-03-02;RBNH;33959.45
2021-03-02;RBNH;6379.08
2021-03-02;GLD;132120.72
2021-03-02;RBNH;35395.65
2021-03-02;NHN;24837.21
2021-03-02;NHN;0.0
2021-03-02;GLD;22593.43
2021-03-02;NHN;13456.74
2021-03-02;GLD;1851.6
2021-03-02;GLD;48933.6
2021-03-02;GLD;37227.38
2021-03-02;RBNH;23651.24
2021-03-02;NHN;3188.03
2021-03-02;GLD;19959.84
2021-03-02;RBNH;26074.32
2021-03-02;NHN;7724.79
2021-03-02;RBNH;9490.71
2021-03-02;GLD;58801.16
2021-03-02;GLD;87672.7
2021-03-02;NHN;2910.81
2021-03-02;GLD;42159.15
2021-03-02;GLD;122947.07
2021-03-02;AMS;49687.96
2021-03-02;AMS;201991.7
2021-03-02;GLD;15332.22
2021-03-02;AMS;0.0
2021-03-02;GLD;106364.88
2021-03-02;GLD;27028.95
2021-03-02;RBNH;0.0
2021-03-02;RBNH;4709.52
2021-03-02;GLD;9702.7
2021-03-02;NHN;21286.64
2021-03-02;RBNH;13036.98
2021-03-02;GLD;68147.85
2021-03-02;GLD;1000.0
2021-03-02;GLD;12826.0
2021-03-02;GLD;11928.2
2021-03-02;AMS;18850.96
2021-03-02;AMS;97.69
2021-03-02;GLD;38181.9
2021-03-02;GLD;32622.4
2021-03-02;NHN;8288.89
2021-03-02;NHN;4712.74
2021-03-02;GLD;43748.86
2021-03-02;NHN;200.0
2021-03-03;NHN;4709.52
2021-03-03;NHN;195.38
2021-03-03;NHN;7724.79
2021-03-03;AMS;4538.34
2021-03-03;AMS;4658.46
2021-03-03;GLD;0.0
2021-03-03;AMS;18573.74
2021-03-03;NHN;1835.01
2021-03-03;NHN;1981.56
2021-03-03;GLD;0.0
2021-03-03;NHN;58184.25
2021-03-03;AMS;18072.65
2021-03-03;NHN;0.0
2021-03-03;AMS;8288.89
2021-03-03;AMS;10395.75
2021-03-03;RBNH;377808.17
2021-03-03;AMS;0.0
2021-03-03;AMS;7724.79
2021-03-03;AMS;111572.24
2021-03-03;GLD;4874.4
2021-03-03;GLD;277.74
2021-03-03;NHN;28968.86
2021-03-03;AMS;98967.54
2021-03-03;AMS;3167.36
2021-03-03;AMS;2772.2
2021-03-03;AMS;7724.79
2021-03-03;RBNH;13999.61
2021-03-03;AMS;138.61
2021-03-03;NHN;97.69
2021-03-03;AMS;0.0
2021-03-03;AMS;0.0
2021-03-03;AMS;0.0
2021-03-03;AMS;0.0
2021-03-03;AMS;9926.79
2021-03-03;AMS;10950.19
2021-03-03;AMS;53502.55
2021-03-03;NHN;8288.89
2021-03-03;NHN;17907.0
2021-03-03;NHN;150.98
2021-03-03;NHN;16217.37
2021-03-03;AMS;20181.84
2021-03-03;AMS;20514.28
2021-03-03;AMS;8288.89
2021-03-03;AMS;36315.82
2021-03-03;NHN;5143.0
2021-03-03;NHN;33845.74
2021-03-03;NHN;4709.52
2021-03-03;RBNH;107042.25
2021-03-03;NHN;24837.21
2021-03-03;NHN;42276.05
2021-03-03;AMS;29360.16
2021-03-04;GLD;28968.86
2021-03-04;FNOP;42819.84
2021-03-04;AMS;22615.4
2021-03-04;AMS;0.0
2021-03-04;GLD;93993.29
2021-03-04;FNOP;45991.8
2021-03-04;FNOP;836.1
2021-03-04;GLD;47820.45
2021-03-04;FNOP;1600.0
2021-03-04;GLD;24837.21
2021-03-04;GLD;7733.79
2021-03-04;GLD;92591.48
2021-03-04;GLD;17907.0
2021-03-04;AMS;8288.89
2021-03-04;GLD;3465.25
2021-03-04;GLD;6116.7
2021-03-04;GLD;117602.32
2021-03-04;AMS;15247.1
2021-03-04;AMS;1641.68
2021-03-04;AMS;9220.92
2021-03-04;GLD;3058.35
2021-03-04;AMS;9662.72
2021-03-04;FNOP;8500.35
2021-03-04;GLD;38921.64
2021-03-04;FNOP;50673.14
2021-03-04;AMS;8163.37
2021-03-04;AMS;1475.64
2021-03-04;GLD;26074.32
2021-03-04;GLD;27729.04
2021-03-04;NHN;6231.18
2021-03-04;RBNH;8163.37
2021-03-04;GLD;30381.59
2021-03-04;GLD;21068.72
2021-03-04;GLD;34652.5
2021-03-04;GLD;19369.55
2021-03-04;GLD;15585.06
2021-03-04;FNOP;8163.37
2021-03-04;AMS;22615.4
2021-03-04;GLD;12850.65
2021-03-04;AMS;2099.5
2021-03-04;AMS;0.0
2021-03-04;AMS;8163.37
2021-03-04;GLD;1660.78
2021-03-04;NHN;151.8
2021-03-04;FNOP;97.69
2021-03-04;GLD;9220.92
2021-03-04;FNOP;4709.52
2021-03-04;FNOP;69775.52
2021-03-04;AMS;2488.84
2021-03-04;FNOP;14476.19
2021-03-04;GLD;8361.0
2021-03-04;AMS;185.16
2021-03-04;FNOP;44585.51
2021-03-04;FNOP;22319.55
2021-03-04;AMS;1524.71
2021-03-04;FNOP;4709.52
2021-03-04;GLD;24711.66
2021-03-05;RBNH;1269.97
2021-03-05;NHN;67555.26
2021-03-05;GLD;12233.4
2021-03-05;RBNH;66948.63
2021-03-05;NHN;2011.25
2021-03-05;RBNH;97.69
2021-03-05;RBNH;58801.16
2021-03-05;GLD;24837.21
2021-03-05;RBNH;7733.79
2021-03-05;RBNH;4709.52
2021-03-05;GLD;7724.79
2021-03-05;GLD;18394.2
2021-03-05;GLD;8439.8
2021-03-05;GLD;231784.8
2021-03-05;GLD;0.0
2021-03-05;GLD;12029.51
2021-03-05;GLD;2079.15
2021-03-05;RBNH;6237.45
2021-03-05;GLD;27934.92
2021-03-05;GLD;19980.22
2021-03-05;NHN;34236.67
2021-03-05;RBNH;66264.25
2021-03-05;NHN;61876.12
2021-03-05;NHN;84818.24
2021-03-05;GLD;12890.73
2021-03-05;RBNH;7792.53
2021-03-05;RBNH;16669.51
2021-03-05;GLD;62097.28
2021-03-05;GLD;33817.5
2021-03-05;GLD;7747.82
2021-03-05;GLD;56155.75
2021-03-05;GLD;1944.18
2021-03-05;RBNH;12369.37
2021-03-05;RBNH;607.2
2021-03-05;AMS;154398.5
2021-03-05;RBNH;56968.71
2021-03-05;NHN;18691.44
2021-03-05;RBNH;9148.26
2021-03-05;RBNH;2300.0
2021-03-05;GLD;6237.45
2021-03-05;GLD;8288.89
2021-03-05;GLD;30853.88
2021-03-05;GLD;4814.16
2021-03-05;GLD;203.89
2021-03-05;RBNH;87153.11
2021-03-05;RBNH;86320.61
2021-03-05;RBNH;18157.91
2021-03-05;RBNH;8237.22
2021-03-08;AMS;26074.32
2021-03-08;GLD;11227.41
2021-03-08;GLD;82006.32
2021-03-08;AMS;1110.96
2021-03-08;GLD;11109.6
2021-03-08;GLD;9564.09
2021-03-08;GLD;8288.89
2021-03-08;AMS;4938.25
2021-03-08;GLD;7724.79
2021-03-08;AMS;6237.45
2021-03-08;GLD;5799.01
2021-03-08;GLD;7136.64
2021-03-08;AMS;7724.79
2021-03-08;GLD;2319.61
2021-03-08;AMS;6677.47
2021-03-08;GLD;1223.34
2021-03-08;AMS;5799.01
2021-03-08;GLD;7943.8
2021-03-08;GLD;6677.47
2021-03-08;AMS;7943.8
2021-03-08;GLD;5799.01
2021-03-08;AMS;179.07
2021-03-08;GLD;8973.43
2021-03-08;GLD;54762.75
2021-03-08;AMS;0.0
2021-03-08;AMS;11504.63
2021-03-08;GLD;92.58
2021-03-08;AMS;26474.51
2021-03-08;AMS;61876.12
2021-03-08;GLD;10811.58
2021-03-08;GLD;56155.75
2021-03-08;AMS;22427.9
2021-03-08;AMS;8288.89
2021-03-08;GLD;60988.4
2021-03-08;GLD;8288.89
2021-03-08;GLD;1940.54
2021-03-09;NHN;8288.89
2021-03-09;NHN;24837.21
2021-03-09;NHN;39564.45
2021-03-09;NHN;16494.59
2021-03-09;NHN;8288.89
2021-03-09;RBNH;491.88
2021-03-09;GLD;23009.26
2021-03-09;NHN;81502.68
2021-03-09;NHN;6056.78
2021-03-09;NHN;25365.63
2021-03-09;RBNH;8596.72
2021-03-09;NHN;7943.8
2021-03-09;GLD;61876.12
2021-03-09;NHN;8288.89
2021-03-09;GLD;44855.8
